document_id,source_group,relative_path,extension,actual_format,size_bytes,sha256,duplicate_of,extract_status,language,segment_count,char_count,error
doc_7f8683a42918868f,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/临时用电作业管理制度.doc,doc,docx,97817,c7be51df1c1dcdb7183bea70ca2a0543bc1af56e0b61c056976d160040099e4f,,success,zh,147,5865,
doc_63796e1020c9b14f,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/人员、物品出入管理制度.doc,doc,doc,41472,2c00a996be9c79dea1960da2a0af037c6a576276f6669624c7f004f0210e4ff1,,success,zh,6,1632,
doc_c898951fe8e8b547,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/人员、车辆、物资进出管理制度.doc,doc,doc,13824,f0cadcd487840887a553402e522a3df867a2af094229b8e805e44ba58e04164f,,success,zh,5,973,
doc_fa80f4bf413b1c17,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/人员、车辆、物资进出管理制度规定.doc,doc,doc,17920,b1367898989490199a9b5dcaa4784156800950d8001317b248a00f98f381a032,,success,zh,14,1937,
doc_bba6601199aac493,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/公司门禁管理制度.doc,doc,doc,21504,d88e083c9d5bf932ae5a8bec87a20ef4a6ab3dda23e519d853835ac1ede43e58,,success,zh,2,3105,
doc_9c27d80eff5d9b61,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/出入管理制度.doc,doc,doc,65536,0c9115130621103248ee6ad96bafbffbf02e30dac6c2797c9bbbfd60cca813a3,,success,zh,2,7348,
doc_4735a46679e932f8,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/动火、用电管理制度.docx,docx,docx,22258,fd0962f962a7ae7128ced5d2c956c896ce22d614f2d531bd22ba5de26e1ead74,,success,zh,116,4981,
doc_2496b21d6d25c395,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/厂房租赁安全合同.doc,doc,doc,27136,9375b852fcd58055b7e4d4bc3f2cfe1af31c8be2afad99942ff6ecd32a5366ae,,success,zh,2,2128,
doc_468746cb09e42af7,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/固体废弃物专项措施方案.docx,docx,docx,19410,be18a0f12c2f12301c441e74f94b6f1d5903d680dd4ab4d9cfd3b60dda6f26ee,,success,zh,42,1772,
doc_78f98a719a13f75b,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/工伤协议及处理流程/工伤事故处理协议书.docx,docx,docx,52584,dfb9770bc2ff413d3608dd0a332c97743cd25d386260b9766cb8628d72523961,,success,zh,105,6991,
doc_e24a96e30c67a9f6,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/工伤协议及处理流程/工伤事故处理程序.doc,doc,doc,49152,9c449dbe70d66057ebf4ed1fc7c2c18c6f1ba9c50e211d39b284d6d8a1cc8e58,,success,zh,27,3441,
doc_a7591cfe1d8e9de9,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/挖机装载机使用制度规定/挖机使用管理规定.doc,doc,doc,50176,a2725a2a0fc1401178552c90c5c9368f3aed55c5f148141f4b35cf3985bea04b,,success,zh,11,7463,
doc_4844f67a5e45e0b2,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/挖机装载机使用制度规定/装载机管理制度.docx,docx,docx,19230,d7ddb948e395d5cdd3651e7bdaae1b20a9e7e8a0a8df8a924085624ddedf6b1e,,success,zh,57,2501,
doc_d5785ae901d562f1,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/新进员工入职审查管理制度.docx,docx,docx,17731,e3e380272fefcfa8055ba0457fa97de8fb5f936677e51214bad7b5d77894764e,,success,zh,63,1407,
doc_27bce0cd4e8a79e5,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/施工现场安全动火管理制度.docx,docx,docx,13343,7bc75c8cb7e635831bc4f207cbe970eaea420b061645930e3a3b137b9ae537fc,,success,zh,8,767,
doc_d532720a2c4d6aac,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间事故专项应急预案.docx,docx,docx,16686,e39a880e71d36865c6de15c58f8d6ef3f39759dedff4174c1cee534ea2dda737,,success,zh,57,3703,
doc_79c6857910bf8668,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间作业安全责任制.docx,docx,docx,13894,850ca14666a6146b2bfbfcc0a5eb8e329a7bfbc2da7b535c763a905bf7dd5183,,success,zh,34,1089,
doc_33e4355676216736,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间作业安全责任制度及表格.docx,docx,docx,23844,4e9a76453385a74cfd4f228a8e29646a81515b94e6bc286247b7857819fdfa62,,success,zh,175,3884,
doc_50d0dbf329c781db,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间作业审批制度.docx,docx,docx,21817,dba16031c25012fc52d3488dbb8dbea27d1d1589a6f613d7a55f12c8a8361bc5,,success,zh,65,1721,
doc_a1640009e79e04fc,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间作业应急管理制度.doc,doc,doc,38400,f6f4a4b20ab062194bac902ee2c488956b8df1089172d08063a74957be3ff99a,,success,zh,4,2700,
doc_aa36e7a0d8d8c561,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间安全操作规程.docx,docx,docx,12159,3d6c2087515185bd1a8f8a0c758f197c6e15e2cb7a2ddc4ffb3267494de38e0d,,success,zh,9,407,
doc_ef6647c4a372a48e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间安全教育培训制度.doc,doc,doc,31232,3d5573e6325cd7e773cbe7f42965c5c3acc58a002188c6d52f7e22d904f57f41,,success,zh,4,2386,
doc_b53ecd12162a47aa,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/有限空间相关资料/有限空间安全管理制度2.docx,docx,docx,15876,ef45167d4def0ecbaab941154789c1d3fb0106ed10e9708a3f1992f6166d5e66,,success,zh,75,2522,
doc_1b58eb541dbcf68f,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/来访人员登记表.xls,xls,ole,53248,37b0a207641c85c283caeb90f8ccc835a569685a1cb005b32e12bbe3fce8b157,,unsupported,unknown,0,0,unsupported_format: ole
doc_98050a5694105577,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/燃气公司/天燃气施工验收规范.doc,doc,doc,150016,f9d027ee088344535c258b9cd7e85efd80bf2f3fb8265c7edead83fa0ac89958,,success,zh,13,24101,
doc_57478200b80f0ee9,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/燃气公司/室内燃气管道安装与验收标准.docx,docx,doc,99840,d5b653312ed3d7e94dbb76207a14a147acef634588a87fa195f9d46a13d9fb96,,success,zh,13,7774,
doc_b428d489e0ebf26e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/燃气公司/燃气公司应急预案.doc,doc,doc,4709438,8cdbfe9ca4658c9a5c41d9e8cbde4ff27ee3acf07d2ce0499634cc1dfc6a6411,,success,zh,1554,58679,
doc_3e60a60fcd8a2e6e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/燃气公司/燃气公司运营管理规章制度.docx,docx,docx,36742,e6b34af399958c2d86050797d81781a463931d7b74a451eebeb16d092a1fcd74,,success,zh,382,15452,
doc_9caa2a6be3610575,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/燃气公司/燃气工程施工技术标准.doc,doc,doc,144896,b5671ea56bb0deb622a7af1878200aca4bb7d219dad59ca91870c5fd9d51cf3a,,success,zh,36,12923,
doc_24a49d78ced8d0bf,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/燃气公司/燃气庭院管网及入户管工程施工方案.doc,doc,doc,217718,18767ffe9152eb975b0374527ebbc88917557c2db378b9acd68d475bf968f211,,success,zh,631,21913,
doc_b83fdcdb79f171c2,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/燃气公司/燃气管道安装要求.doc,doc,doc,96768,5ba58fef3d5581b79c29aad46dda91500103ed2fc5c3352c8e39525089ceb0f6,,success,zh,24,3117,
doc_89a48121278e12b7,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/国家级绿色矿山建设规划1.doc,doc,doc,569856,95e7f497ffa06d2f2883e75428513dd85a2e5519c219dfa66ab2ade8472808ae,,success,zh,303,33588,
doc_97859df1d6ead01e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/国家级绿色矿山试点单位建设情况自评报告范例.doc,doc,doc,154090,2a59ae347dde517f5652fdb92386c2d229934d804aabe4ca9bc551ebbedd286c,,success,zh,230,16638,
doc_468c5f40d258bed2,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/环保治理方案.doc,doc,doc,179091,1db2d0876895ee3ef9b9d1b467045d71155c5038f09f71bcfdceccf854af79ba,,success,zh,101,3848,
doc_3ad37cdac9cb7856,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/矿产资源开发利用方案(范本).doc,doc,doc,34304,164ee4eb1cbf7e7e1a028b738e4c525c12862ff3ca7694ca606bbc6bf0b8f418,,success,zh,2,3595,
doc_3b3a1b960ee74a45,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/矿产资源整合总体方案.docx,docx,docx,22601,5d1c9e06b572b68e17d579ff346efb16170f87bc2f47f35f6cbb56be37108c63,,success,zh,2,4080,
doc_7ebe16068d524472,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/矿山地质环境保护与恢复治理方案.docx,docx,docx,1654133,9a9af0eab284df4f86a48a0242ed66ea8bf18944dda66cc5a854044c21ffd4d7,,success,zh,1697,30925,
doc_07a5c5db546007ee,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/综合能耗计算通则.doc,doc,doc,38912,3c5ffe4cc33e1507db062d83146588e5f04e53f37e954f27b3a2e3b8c7421f42,,success,zh,12,3652,
doc_b6ea9f19591fca98,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/绿色矿山建设工作方案.doc,doc,doc,34304,bb745593a800a01ee1dc140a9c3c7487a8848e64ae015db98e008abb3223faeb,,success,zh,3,4376,
doc_5ededda20becd48b,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/绿色矿山建设方案参考模板.docx,docx,docx,19831,b5dd0e736ed83a57d4bcc8645d0b1950aaf77041e2d6c0ae3c461bc8744aab36,,success,zh,81,722,
doc_511a96fde9a5a931,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/其他各类制度、预案/【选择性打印】制度、预案/绿色矿山相关资料/铜矿绿色矿山建设规划.doc,doc,doc,5960704,4d8dfe7edae5799a6fd498904f3f95b06ff49150d946da06ce71764e49f04eaf,,success,zh,182,54353,
